id,category,text
491,군대,아들 둘 인 집은 어째
492,군대,멀쩡한 아들 래미 군대 보냈다고 안 좋게 돌아온다는 기사도 많고 하니
493,군대,동생 얘기 들어 보면 실제 로 그런 게 많은 거 같더라고
494,군대,나도 만약 아들 둔 부모 였으면 정말 보내기 싫은 거 같다
495,군대,나도 부모 마음 은 같겠지
496,군대,군대 제대 한 지 꽤 됐지
497,군대,글 쵸 저 이제 년 년 되었나
498,군대,지금 예비군 인 건가
499,군대,쵸 이제 안 가요 전화 만 오는
500,군대,넌 접종 얀 센으로 맞았어
501,군대,군필 들 의 유일한 혜택 이라 던대
502,군대,저 얀 센 안 맞았어요 그때 맞기 싫어서
503,군대,육군 으로 간 거 였지
504,군대,친구 랑 같이 가서 동반 입대 했었어요
505,군대,맞다 누나 한테 들었다
506,군대,이요 아주 여기저기 제 얘기 를 하네요
507,군대,랑은 자주 만난 거 같은 느낌 이야
508,군대,누나 담 같이 밥 먹고 술 하고 양 꼬치 먹어야죠
509,군대,군대 썰 듣는 거 좋아해 풀어줘
510,군대,좋아하는 사람 없는데
511,군대,오늘 화생방 얘기 재밌게 들었어
512,군대,화생방 얘기 듣고 재밌어 했다구요
513,군대,내 군대 동기 다음 주 결혼 한 대
514,군대,군대 동기 보다 어리다 하지 않았냐
515,군대,보다 한두 살 씩 은 어리지
516,군대,결혼 벌써 한다고
517,군대,나도 그렇게 어린 나이 아닌데
518,군대,군대 동기 들 은 결혼 하는데
519,군대,그땐 빠박 들이었는데
520,군대,뭐 되었니
521,군대,망했지 뭐
522,군대,그래서 다음 주 결혼식 가야 해
523,군대,돈 너무 많이 내지 마라 지난 번 처럼
524,군대,지금 은 먹고 죽을래도 없다구
525,군대,군대 동기 들 잘 만난다
526,군대,애 들 어지간하면 서울 사 니까
527,군대,하긴 매형 은 잘 못 만나더라
528,군대,연락 하긴 한 대
529,군대,연락 잘 안 할 걸
530,군대,들 멀어서 그리고 나이 먹었고
531,군대,언니 가짜 사나이 본 적 있어
532,군대,너무 재밌게 봤어 남자 편 여자 편 아직도 잊혀지지 않아
533,군대,엇 진짜사나이 유튜브 대위 랑 하는 건 안 봤어
534,군대,미안 그건 못 봤네 헷갈렸네 그건 뭐
535,군대,그건 피지 컬 갤러리 에서 만든 진짜사나이 패러디 그것 재밌어
536,군대,거기 엔 누구 나와
537,군대,유튜버 중심 으로 나오는데 교관 존멋
538,군대,나중 나도 봐야겠다 티비 볼 시간 별로 없어서 못 봤는데
539,군대,약간 병영 캠프 느낌 인데 잘 만들었더라
540,군대,남자 들 대단해 절대 그런 훈련 못 받아
541,군대,나도 당장 뛰라 해도 못 뛰어
542,군대,키로 웬 말 이야 키 로 못 뛰어
543,군대,를 하루 아침 마다 맨날 뛴다고 하더라
544,군대,대단하다 정말 가짜 사나이 나왔는데 재밌어 재밌어
545,군대,솔직히 더 군대 같고 재밌더라
546,군대,그러면 시즌 부터 봐야겠네 시즌 나왔길래 그걸 볼려고 했는데
547,군대,다음 달 동생 면회 가요
548,군대,드디어 일 남은 동생 님
549,군대,이제 면회 된다더라고요
550,군대,코로나 때메 한동안 못 했겠네 외로웠겟다
551,군대,드디어 갑니다
552,군대,생일도 껴있어서 가보려고요
553,군대,아구 가서 케익 사가서 초도 불어줘요
554,군대,래야 죠 조금 이나마 생일 느낌나게
555,군대,치킨 피자 몽땅 들고선 가야겠는걸 파티 파티
556,군대,제 제일 잘 먹고 올 듯 요
557,군대,동생 보다 더 신나서 엄청 먹고 있는 거 아니야
558,군대,들켰 동생 사진 보 니깐 벌 크 업 됐어요
559,군대,거기 가서 몸 키우고 나온다고 안 먹고 닭 가슴 살 만 먹고 있는 거 아니야
560,군대,그니까 요 말랐었는데 상체 부리부리해 짐
561,군대,나와서 헬스장 다닐 거 같은 그런 기분
562,군대,벌써 부터 그림 그려진다
563,군대,본인 좋다고 하면 하고 싶은 거 하게 해줘야지 뭐
564,군대,대통령 본 적 있음
565,군대,언제 어디서 봤어 완전 신기해
566,군대,지금 대통령 말고 전 대통령 이지만
567,군대,그게 더 신기한데
568,군대,어디서 봤어 궁금
569,군대,내 전 남친 장교 임 관할 때
570,군대,실화 임 신기하다
571,군대,신기하더라 거기 주소 를 안 알려 주더 라고
572,군대,주소 를 안 알려주면 어떻게
573,군대,대충 위치 만 알 수 있게 알려주고 지역 으로 가면 군인 들 길 안내 해주더라
574,군대,신기하다 왜 그렇게 하지
575,군대,군사 기밀 이라서 그렇대 짱 신기함
576,군대,가면 어떻게 돼 있어 왕 궁금
577,군대,대학 캠퍼스 같은 느낌 인데 엄청 큰 운동장 장교 들 모아놓고 하더라
578,군대,그렇구나 내 사는 세계 랑 전혀 달라 서 신기하네
579,군대,나도 내 언제 그렇게 많은 군인 들 보겠노 맞 제
580,군대,우리 볼 일이 없지 전혀
581,군대,엑소 멤버 군대 갔다 오고 전성기 돌아온 거 봤어
582,군대,관심 없어서 군대 갔다 온 건 줄 몰랐어
583,군대,살 쏙 빠진 게 훈련 받으면서 빠진 거래
584,군대,니 데뷔 초 좋아하다가 초심 잃었다고 실망했던 애 잖아
585,군대,그런데 완전히 사람 바뀌어서 왔더라
586,군대,어떻게 아이돌 군대 갔다 오면 물든다 뭐 그런 말 만 들었는데
587,군대,그런데 군대 에서 지내다 보 니까 팬 들 편지 읽고
588,군대,원래 안 읽었냐고 힘들긴 했나 보다
589,군대,앨범 준비 하고 연기 준비 하고 완전히 정신 차렸다
590,군대,살찔 때 연예인 하기 싫어질 때 마다 군대 보내
591,군대,너무해 원래 어디서 사람 만날 때 거르 순위 군대 얘기 였거든
592,군대,요즘 대놓고 자기 군대 얘기 하는 사람 있어
593,군대,군대 에서 이렇게 배웠다 내 해병 대일 때 어쩌 고 이러는 거 제일 싫어
594,군대,그런데 젠 또 인식 달라졌나
595,군대,정도 로 긍정 적 인 효과 를 보여주니 너무 호감 되네
596,군대,멤버 큰일 했네 다시 팬질 시동 거 것 같다
597,군대,남자친구 군대 기다려 줬어
598,군대,기다리고 싶었는데 차 여서 못 기다렸어
599,군대,가기 전 차인 거야
600,군대,왜 그랬을까
601,군대,군대 가기 전 남자 들 의 심란한 마음 알 수 없다
602,군대,왜 차신 거야 해병대 라도 가신 거야
603,군대,육군 인데 그때 군대 에서 핸드폰 안 됐으니까 지금 은 그나마 폰 이라도 돼서 좋은 거 같아
604,군대,맞네 미안해서 기다리라는 말 안 했나 봐
605,군대,요즘 은 월급 좀 오르고음 다행 이지
606,군대,니깐 재난 지원 금도 나와서 에서 쓴다더라
607,군대,아아 그렇네 나와서 못 쓰니까 월급 더 많이 나오고 폰더 쓸 수 있고
608,군대,지인 짜 옛날 엔 군대 년 였다매
609,군대,니깐 지금 은 일 년 팔 개월
610,군대,글쿠먼 언 젠 간 여자도 군대 를 가는 날 오겠지
611,군대,그럴 거 같은 느낌 없지 않아 있어
612,군대,내 세대 만 아니면 장땡 개꿀
613,군대,제발 체력 으로 군대 못
614,군대,그날 일 때 마다 의무 실 누워 있을 거 같아
615,군대,요즘 군인 월급 엄청 올랐 더 라고
616,군대,구 니까 왜 이리 많이 받니 요새
617,군대,얼마나 받길래 아예 모름
618,군대,이제 병장 이면 몇 백 모이는 갑던데
619,군대,참고 로 병장 때 마넌
620,군대,최저임금 으로 받는 건가
621,군대,가지 고 유럽 여행 가더라고 지금 은 못 가지 만
622,군대,요새 이상 받는 듯
623,군대,월급 구만원 이라고 밖에 안됨
624,군대,최저 임금 이면 큰 돈 모이 지
625,군대,군대 볼 만 당 께 요새
626,군대,주급 아니야 착각 한 거 아녀
627,군대,리얼 만원
628,군대,라떼 병장 때 마넌 이었어 월급
629,군대,적게 받았구나
630,군대,시급 원 이었어
631,군대,걸 로 담배 사 피고 피 엑스 가고
632,군대,적은 듯 먼가 개 고생 하는데
633,군대,완전 옛날 사람 쥐
634,군대,그래서 엄마 한테 맨날 돈 부치 달라 했지
635,군대,완전 옛날 사람 같네 년대 사람
636,군대,그니까 빨리 전쟁 끝나야 행
637,군대,불효자 였어 완젼 캬캬
638,군대,전쟁 참여 했다는 줄
639,군대,배우자 로 군인 은 어떤 거 같 애
640,군대,여러 모로 책임감 느껴지는 사람 이라 좋을 것 같기도 해
641,군대,랑 군인 이랑 잘 맞을 꺼 같 애
642,군대,왜 그렇게 생각 하는 거야 이유 라도 있어
643,군대,넌 바른 느낌이거 덩
644,군대,고마워 에게 의 이미지 아주 좋구나
645,군대,군인 은 엄청 바른 느낌 이야
646,군대,엄청 바를 것 같아 계급 올라가면 갈수록
647,군대,당근 당근 은 언제나 친절 행
648,군대,너무 좋은 말 이네
649,군대,왜 욕 하는 거도 못 본 거 같노
650,군대,욕 잘 안 니깐 의 욕 은 국보 라 구 애 껴야 해
651,군대,쏘 카인 드 피플 양 아치 와는 안 어울려
652,군대,왜 남자 들 은 그것 모를까
653,군대,특히 뭔가 조종사 잘 어울림
654,군대,너무 멋있는 직업 이다
655,군대,아는 군인 있 뉘
656,군대,군인 아저씨 주변 없어진지 래야
657,군대,나이 들어서 젠 뭐
658,군대,달팽이 크림 좀 부탁 행
659,군대,막내 군인 이었는데 이제 막내 마저 전역
660,군대,연예 인들 군대 가는 소식 밖에
661,군대,만 없어 달팽이 크림
662,군대,달팽이 크림
663,군대,난 어제 바르고 잤는데 달팽이 크림
664,군대,막내 달팽이 크림 좀 사왔음
665,군대,피 엑스 찬스 좀 쓰자
666,군대,친구 군무원 했어서 친구 찬스 썼지
667,군대,아는 군인 도통 없음
668,군대,막내 달팽이 크림 엄청 사다 줬지
669,군대,동생 휴가 나올 때 마다 부탁 했 찌
670,군대,군무원 대박 신기하네
671,군대,아는 군인 찾아봅니다
672,군대,곧 겨울 인데 달팽이 크림 넘 좋다 능
673,군대,마자 날 추워지면 쟁 여 둬야 합니다
674,군대,군무원 피 엑스 이용 가능
675,군대,군무원 피 엑스 당근 이용
676,군대,가능 가능 그래서 친한 친구 라 편해서 몰아서 부탁
677,군대,군무원 꽤 괜찮은 데
678,군대,아는 군인 생기 면 알려주기
679,군대,그런데 힘들어서 관 둠 젠 없어요
680,군대,군대 갈 때 울었니
681,군대,내는 안 울었지 랑 은 울었다
682,군대,매형 좀 울 고 해야지
683,군대,매형 뭘 울어 남자 우는 거 아니다
684,군대,용돈 은 좀 주고 했니
685,군대,그때 들어가는데 에어팟 프로 사 달라 해서 만원 주고 사줬 따
686,군대,오빠 잘 울 듯
687,군대,내 눈물 없는 사람 이다 후후
688,군대,세상 에나 군대 에서 에어팟 써도 된대
689,군대,요즘 은 군대 군대 이드 라 완전 좋아짐
690,군대,에어팟 군인 가져 간다 고
691,군대,안 에서 쓸 수 있다 카드 라
692,군대,많이 달라졌네
693,군대,우리 때 뭐 그런 거 있었나 군대 싹 뒤집어 엎어 한다
694,군대,이야 좋은 매형 이다
695,군대,좋은 매형 저 정도 뭐
696,군대,내 군대 가면 어떨 거 같어
697,군대,움 군견 으로
698,군대,앉아 하면 잘 앉고 물어 하면 잘 물어오겠 누
699,군대,아니이 여군 같은 거 들어가면 잘 할 거 같지 않 누
700,군대,유 도리 없는 거 보 니까 군 생활 은 못 해도 시키는 건 잘 하겠네
701,군대,에이 씨 옛날 궁금해서 여군 한번 찾아봤는데 멋있드라잉
702,군대,여군 은 북한 비해 보급 품 엄청 잘 준다든 데 유튜브 한번 봐 쓰
703,군대,잉 북한
704,군대,북한 여군 대한 정보 를 어케 아누
705,군대,탈북 여군 장교 유튜브 함 함 바바라
706,군대,쩌 한국 은 보급 품 뭐 나오나
707,군대,뭐 걍 생필품 이랑 손톱깎이 같은 것 주고 그런 댕
708,군대,신기 쓰 씨 거 찾아봤는데 상급자 있으면 걍 경례 하는 게 아니라 지나갈 수 있습니까 라고 물어보고 지나가야 한 대
709,군대,뭔 고리짝 시대 여 안 된다고 하면 못 지나가는 겨
710,군대,약간 인성 문제 있는 군인 이면 않을까
711,군대,좀 너무한다
712,군대,그르 게 북한 여군 은 군복 한 벌 밖에 안 줘서 젖거나 비 맞으면 걍 말려 입는대
713,군대,한국 은 남자 고 여자 고 군대 에서 걍 생활 복 깔깔이 이런 것 주잖어
714,군대,그니까 북한 에서 여군 생활 하면 탈북 쌉 가능 인 듯
715,군대,오늘 누가 휴가 나왔 대서 카톡 온 거야
716,군대,누가 누가 누가 나왔대
717,군대,학원 동생 인데 내 말 들어 봐 봐
718,군대,옹키 왜 카톡 왔는디
719,군대,휴가 나왔는데 인 이상 지금 못 만나잖아
720,군대,그치 코로나 때문 못 만나지
721,군대,걔 인 모으고 만나자는 거야
722,군대,인이면 백신 맞은 사람 있어야 하자
723,군대,한 명 백신 맞음
724,군대,암튼 다른 사람 내 아는 사람 거든
725,군대,그래서 뭐랭
726,군대,백신 내 모르고 안 되는 줄 알 고 걍 안 간 댔거든
727,군대,니 빼고 만나는 거 아니가
728,군대,그래서 빼고 먹으라고 배 라 기프티콘 보냈단 말 이야
729,군대,잘 쓴대
730,군대,써놓고 카톡 하나 없는 건 좀 선 넘은 거제
731,군대,고맙다는 말 없이
732,군대,처형 남동생 군대 갔다면서요
733,군대,저번 주 입대 했어 시원섭섭하다
734,군대,부모님 많이 걱정 하시겠어요 늦둥 인데
735,군대,보다는 엄마 앓아 누웠어
736,군대,예전 보다는 군대 생활 좋아지고 복무 기간 짧아져서 괜찮긴 할 텐데
737,군대,저번 보니 육군 은 개월 해군 은 개월 공군 은 개월 이더라
738,군대,남동생 은 육군 해군 공군 어느 쪽 으로 갔는데요
739,군대,육군 으로 입대 했어
740,군대,군복무 기간 제일 짧고 막내 라 더 걱정 이신가 봐
741,군대,제일 꼬맹이 벌써 군대 라니 세월 빠르네요
742,군대,예전 보다는 군대 체벌 이나 강압 적 인 게 많이 없어졌다고 하더라 구
743,군대,군대 를 상상 만 했지 경험 해 보지 않아서 더 걱정 하시는 것 같네요
744,군대,그러니까 말 이야 어머니 앓아 누워서 밥 안 먹어
745,군대,집안 분위기 적막해지긴 했지만
746,군대,군대 그렇게 힘들지 않는데 어떻게 보여줄 방법 없네요
747,군대,뭐 조금 만 지나면 면회 휴가 금방 볼 수 있겠지 뭐
748,군대,나중 와이프 랑 장모님 위로 해드리고 면회 한번 가야겠어요
749,군대,남동생 보면 좋아할 꺼야 담 꼭 같이 가자
750,군대,요즘 군대 밥 보면 되게 부실하더라
